course_id,course_name,category,sub_category,difficulty,rating,num_students,description
C783,Statistics for Machine Learning,Programming,C,Beginner,4.8,3159,Statistics for Machine Learning course covering C in the field of Programming.
C784,Natural Language Processing Basics,Blockchain,Web3,Advanced,4.6,3077,Natural Language Processing Basics course covering Web3 in the field of Blockchain.
C785,DevOps Fundamentals,Cybersecurity,General,Beginner,3.8,2081,DevOps Fundamentals course covering General in the field of Cybersecurity.
C786,Natural Language Processing Basics,Cloud,DevOps,Advanced,4.9,3092,Natural Language Processing Basics course covering DevOps in the field of Cloud.
C787,Deep Learning with TensorFlow,Programming,C,Advanced,3.8,2985,Deep Learning with TensorFlow course covering C in the field of Programming.
C788,Python for Data Science,Cloud,GCP,Advanced,4.4,2253,Python for Data Science course covering GCP in the field of Cloud.
C789,Deep Learning with TensorFlow,Cloud,GCP,Intermediate,4.1,898,Deep Learning with TensorFlow course covering GCP in the field of Cloud.
C790,Computer Vision Crash Course,Web Development,Full Stack,Intermediate,5.0,2534,Computer Vision Crash Course course covering Full Stack in the field of Web Development.
C791,Reinforcement Learning Fundamentals,Cloud,AWS,Advanced,4.4,4820,Reinforcement Learning Fundamentals course covering AWS in the field of Cloud.
C792,Java Programming Masterclass,Cybersecurity,Network Security,Intermediate,3.6,2747,Java Programming Masterclass course covering Network Security in the field of Cybersecurity.
C793,Natural Language Processing Basics,Cybersecurity,General,Beginner,4.3,2196,Natural Language Processing Basics course covering General in the field of Cybersecurity.
C794,Data Visualization using Power BI,AI,Machine Learning,Intermediate,4.9,3957,Data Visualization using Power BI course covering Machine Learning in the field of AI.
C795,Ethical Hacking Masterclass,Programming,Java,Advanced,4.4,1720,Ethical Hacking Masterclass course covering Java in the field of Programming.
C796,Cloud Computing with AWS,Web Development,Full Stack,Advanced,4.2,921,Cloud Computing with AWS course covering Full Stack in the field of Web Development.
C797,Statistics for Machine Learning,Blockchain,General,Beginner,4.7,1956,Statistics for Machine Learning course covering General in the field of Blockchain.
C798,Blockchain Essentials,Cloud,Azure,Beginner,4.5,1847,Blockchain Essentials course covering Azure in the field of Cloud.
C799,Data Visualization using Power BI,Blockchain,General,Advanced,4.4,2961,Data Visualization using Power BI course covering General in the field of Blockchain.
C800,Reinforcement Learning Fundamentals,Web Development,React,Intermediate,4.3,2896,Reinforcement Learning Fundamentals course covering React in the field of Web Development.
C801,Introduction to Artificial Intelligence,Cloud,DevOps,Advanced,4.6,3991,Introduction to Artificial Intelligence course covering DevOps in the field of Cloud.
C802,Django Web Development,AI,Reinforcement Learning,Beginner,4.7,3151,Django Web Development course covering Reinforcement Learning in the field of AI.
C803,Introduction to Artificial Intelligence,Programming,C,Advanced,4.7,1082,Introduction to Artificial Intelligence course covering C in the field of Programming.
C804,DevOps Fundamentals,Programming,C++,Beginner,3.9,932,DevOps Fundamentals course covering C++ in the field of Programming.
C805,Data Visualization using Power BI,Cybersecurity,General,Advanced,4.9,4637,Data Visualization using Power BI course covering General in the field of Cybersecurity.
C806,React for Frontend Development,Data Science,Analytics,Advanced,4.3,1456,React for Frontend Development course covering Analytics in the field of Data Science.
C807,Advanced AI Model Deployment,AI,Deep Learning,Advanced,3.9,3420,Advanced AI Model Deployment course covering Deep Learning in the field of AI.
C808,Data Visualization using Power BI,Programming,Java,Advanced,4.5,2242,Data Visualization using Power BI course covering Java in the field of Programming.
C809,Advanced AI Model Deployment,AI,MLOps,Intermediate,3.9,1773,Advanced AI Model Deployment course covering MLOps in the field of AI.
C810,Advanced AI Model Deployment,Blockchain,General,Intermediate,3.9,3947,Advanced AI Model Deployment course covering General in the field of Blockchain.
C811,Reinforcement Learning Fundamentals,Data Science,Analytics,Intermediate,4.6,3376,Reinforcement Learning Fundamentals course covering Analytics in the field of Data Science.
C812,Cybersecurity Basics,Web Development,Python Web,Advanced,4.0,1578,Cybersecurity Basics course covering Python Web in the field of Web Development.
C813,Introduction to Artificial Intelligence,Cloud,GCP,Intermediate,4.0,2856,Introduction to Artificial Intelligence course covering GCP in the field of Cloud.
C814,Natural Language Processing Basics,Blockchain,Smart Contracts,Intermediate,3.6,4432,Natural Language Processing Basics course covering Smart Contracts in the field of Blockchain.
C815,Cybersecurity Basics,Blockchain,Web3,Beginner,4.2,1473,Cybersecurity Basics course covering Web3 in the field of Blockchain.
C816,Java Programming Masterclass,Cloud,Azure,Beginner,4.6,3281,Java Programming Masterclass course covering Azure in the field of Cloud.
C817,Computer Vision Crash Course,Programming,C++,Advanced,4.6,2711,Computer Vision Crash Course course covering C++ in the field of Programming.
C818,Deep Learning with TensorFlow,AI,Reinforcement Learning,Beginner,4.5,2598,Deep Learning with TensorFlow course covering Reinforcement Learning in the field of AI.
C819,Django Web Development,Data Science,Power BI,Advanced,3.9,1911,Django Web Development course covering Power BI in the field of Data Science.
C820,Machine Learning A-Z,Blockchain,General,Intermediate,4.9,4444,Machine Learning A-Z course covering General in the field of Blockchain.
C821,DevOps Fundamentals,AI,NLP,Intermediate,3.8,2244,DevOps Fundamentals course covering NLP in the field of AI.
C822,Python for Data Science,AI,NLP,Beginner,4.2,449,Python for Data Science course covering NLP in the field of AI.
C823,Ethical Hacking Masterclass,Cloud,GCP,Intermediate,4.4,1183,Ethical Hacking Masterclass course covering GCP in the field of Cloud.
C824,Computer Vision Crash Course,AI,Machine Learning,Intermediate,4.9,1526,Computer Vision Crash Course course covering Machine Learning in the field of AI.
C825,Blockchain Essentials,Blockchain,Web3,Beginner,4.7,2973,Blockchain Essentials course covering Web3 in the field of Blockchain.
C826,Data Visualization using Power BI,Blockchain,Web3,Intermediate,4.3,1208,Data Visualization using Power BI course covering Web3 in the field of Blockchain.
C827,Computer Vision Crash Course,Blockchain,Web3,Intermediate,4.4,510,Computer Vision Crash Course course covering Web3 in the field of Blockchain.
C828,React for Frontend Development,Cybersecurity,Forensics,Intermediate,3.8,784,React for Frontend Development course covering Forensics in the field of Cybersecurity.
C829,Introduction to Artificial Intelligence,Programming,Java,Advanced,4.5,2211,Introduction to Artificial Intelligence course covering Java in the field of Programming.
C830,Statistics for Machine Learning,Web Development,Python Web,Intermediate,4.7,931,Statistics for Machine Learning course covering Python Web in the field of Web Development.
C831,Statistics for Machine Learning,Data Science,Python,Advanced,4.7,1919,Statistics for Machine Learning course covering Python in the field of Data Science.
C832,Reinforcement Learning Fundamentals,Blockchain,Smart Contracts,Beginner,4.5,477,Reinforcement Learning Fundamentals course covering Smart Contracts in the field of Blockchain.
C833,Introduction to Artificial Intelligence,Cybersecurity,Network Security,Beginner,3.7,1649,Introduction to Artificial Intelligence course covering Network Security in the field of Cybersecurity.
C834,DevOps Fundamentals,Cybersecurity,Network Security,Intermediate,4.2,2228,DevOps Fundamentals course covering Network Security in the field of Cybersecurity.
C835,DevOps Fundamentals,Cloud,DevOps,Beginner,4.3,856,DevOps Fundamentals course covering DevOps in the field of Cloud.
C836,Cloud Computing with AWS,Cloud,AWS,Intermediate,4.9,4458,Cloud Computing with AWS course covering AWS in the field of Cloud.
C837,Ethical Hacking Masterclass,Cloud,Azure,Beginner,4.4,3780,Ethical Hacking Masterclass course covering Azure in the field of Cloud.
C838,DevOps Fundamentals,Programming,Python Scripting,Advanced,4.0,2922,DevOps Fundamentals course covering Python Scripting in the field of Programming.
C839,DevOps Fundamentals,Web Development,React,Advanced,4.3,3276,DevOps Fundamentals course covering React in the field of Web Development.
C840,Python for Data Science,Data Science,Power BI,Intermediate,4.5,1611,Python for Data Science course covering Power BI in the field of Data Science.
C841,Cybersecurity Basics,AI,Artificial Intelligence,Intermediate,3.6,4851,Cybersecurity Basics course covering Artificial Intelligence in the field of AI.
C842,Advanced AI Model Deployment,Blockchain,Web3,Advanced,4.9,1203,Advanced AI Model Deployment course covering Web3 in the field of Blockchain.
C843,Deep Learning with TensorFlow,Programming,Databases,Advanced,3.8,1898,Deep Learning with TensorFlow course covering Databases in the field of Programming.
C844,Data Visualization using Power BI,Data Science,Power BI,Beginner,4.2,3598,Data Visualization using Power BI course covering Power BI in the field of Data Science.
C845,Introduction to Artificial Intelligence,Programming,Java,Advanced,4.0,3412,Introduction to Artificial Intelligence course covering Java in the field of Programming.
C846,Cybersecurity Basics,Cloud,Azure,Beginner,3.6,4107,Cybersecurity Basics course covering Azure in the field of Cloud.
C847,Cloud Computing with AWS,Programming,C,Intermediate,3.7,1507,Cloud Computing with AWS course covering C in the field of Programming.
C848,Deep Learning with TensorFlow,Cybersecurity,Hacking,Intermediate,4.0,4054,Deep Learning with TensorFlow course covering Hacking in the field of Cybersecurity.
C849,Statistics for Machine Learning,Programming,Databases,Beginner,4.8,3775,Statistics for Machine Learning course covering Databases in the field of Programming.
C850,Statistics for Machine Learning,Web Development,Backend,Intermediate,4.0,4266,Statistics for Machine Learning course covering Backend in the field of Web Development.
C851,Python for Data Science,Cloud,Azure,Intermediate,3.6,2980,Python for Data Science course covering Azure in the field of Cloud.
C852,Full Stack Web Development,Blockchain,Smart Contracts,Intermediate,3.7,652,Full Stack Web Development course covering Smart Contracts in the field of Blockchain.
C853,Cybersecurity Basics,Cloud,Azure,Beginner,4.9,487,Cybersecurity Basics course covering Azure in the field of Cloud.
C854,Ethical Hacking Masterclass,Data Science,Statistics,Intermediate,4.3,1964,Ethical Hacking Masterclass course covering Statistics in the field of Data Science.
C855,Python for Data Science,Data Science,Power BI,Advanced,4.3,3377,Python for Data Science course covering Power BI in the field of Data Science.
C856,DevOps Fundamentals,Programming,C++,Advanced,4.1,1008,DevOps Fundamentals course covering C++ in the field of Programming.
C857,Python for Data Science,Programming,Python Scripting,Advanced,4.9,4251,Python for Data Science course covering Python Scripting in the field of Programming.
C858,Full Stack Web Development,Cloud,GCP,Beginner,5.0,2323,Full Stack Web Development course covering GCP in the field of Cloud.
C859,Introduction to Artificial Intelligence,Blockchain,Smart Contracts,Intermediate,3.7,1040,Introduction to Artificial Intelligence course covering Smart Contracts in the field of Blockchain.
